Date,Open,Close,High,Low
2017-01-23,114.391,114.393,112.539,112.485
2017-01-24,112.545,113.894,113.864,112.492
2017-01-25,113.864,113.989,113.327,113.02
2017-01-26,113.327,114.859,114.544,113.03
2017-01-27,114.536,115.376,115.08,114.36
2017-01-30,114.889,114.952,113.737,113.43
2017-01-31,113.737,113.965,112.666,112.046
2017-02-01,112.666,113.952,113.282,112.618
2017-02-02,113.28,113.363,112.86,112.028
2017-02-03,112.86,113.494,112.584,112.275
2017-02-06,112.568,112.777,111.793,111.584
2017-02-07,111.796,112.579,112.31,111.57
2017-02-08,112.307,112.545,111.841,111.61
2017-02-09,111.843,113.351,113.282,111.799
2017-02-10,113.295,113.86,113.205,112.83
2017-02-13,113.647,114.169,113.756,113.419
2017-02-14,113.754,114.501,114.317,113.213
2017-02-15,114.315,114.958,114.276,113.852
2017-02-16,114.273,114.32,113.299,113.053
2017-02-17,113.299,113.51,112.836,112.58
2017-02-20,112.938,113.238,113.14,112.756
2017-02-21,113.136,113.778,113.7,113.099
2017-02-22,113.705,113.733,113.311,112.875
2017-02-23,113.308,113.46,112.734,112.529
2017-02-24,112.755,112.97,112.134,111.917
2017-02-27,112.222,112.841,112.733,111.894
2017-02-28,112.741,112.898,112.84,111.664
2017-03-01,112.844,114.048,113.763,112.73
2017-03-02,113.768,114.596,114.377,113.734
2017-03-03,114.38,114.75,114.005,113.765
2017-03-06,114.085,114.112,113.936,113.529
2017-03-07,113.939,114.155,113.991,113.693
2017-03-08,113.99,114.759,114.444,113.573
2017-03-09,114.436,115.094,115.093,114.33
2017-03-10,115.091,115.505,114.77,114.616
2017-03-13,114.879,114.958,114.941,114.459
2017-03-14,114.933,115.195,114.696,114.492
2017-03-15,114.694,114.885,113.439,113.14
2017-03-16,113.443,113.56,113.346,112.88
2017-03-17,113.346,113.51,112.69,112.526
2017-03-20,112.601,112.711,112.53,112.443
2017-03-21,112.529,112.66,111.498,111.395
2017-03-22,111.498,111.77,111.295,110.714
2017-03-23,111.292,111.59,111.028,110.589
2017-03-24,111.033,111.482,111.329,110.591
2017-03-27,110.565,110.7,110.616,110.077
2017-03-28,110.621,111.202,111.117,110.15
2017-03-29,111.122,111.316,111.09,110.69
2017-03-30,111.095,111.945,111.817,110.91
2017-03-31,111.817,112.198,111.383,111.209
2017-04-03,111.332,111.589,110.872,110.8
2017-04-04,110.872,110.88,110.824,110.231
2017-04-05,110.818,111.456,110.495,110.359
2017-04-06,110.5,111.142,110.85,110.26
2017-04-07,110.846,111.367,111.044,110.091
2017-04-10,111.299,111.582,110.755,110.621
2017-04-11,110.753,110.85,109.665,109.428
2017-04-12,109.669,109.868,109.057,108.88
2017-04-13,109.057,109.394,109.139,108.7
2017-04-14,109.139,109.226,108.48,108.48
2017-04-17,108.595,109.083,109.032,108.099
2017-04-18,109.035,109.221,108.434,108.279
2017-04-19,108.435,109.181,108.91,108.354
2017-04-20,108.911,109.488,109.386,108.69
2017-04-21,109.385,109.424,109.08,108.847
2017-04-24,110.043,110.348,109.822,109.619
2017-04-25,109.822,111.189,110.987,109.569
2017-04-26,110.984,111.779,111.201,110.839
2017-04-27,111.198,111.6,111.258,111.016
2017-04-28,111.255,111.717,111.495,111.034
2017-05-01,111.292,111.948,111.868,111.175
2017-05-02,111.868,112.306,111.968,111.749
2017-05-03,111.968,112.824,112.705,111.922
2017-05-04,112.702,113.05,112.519,112.28
2017-05-05,112.518,112.804,112.7,112.053
2017-05-08,112.825,113.296,113.262,112.357
2017-05-09,113.268,114.33,113.716,113.09
2017-05-10,113.715,114.373,114.312,113.599
2017-05-11,114.311,114.37,113.756,113.438
2017-05-12,113.757,113.953,113.28,113.168
2017-05-15,113.302,113.855,113.637,113.191
2017-05-16,113.642,113.773,112.814,112.74
2017-05-17,112.81,112.849,110.942,110.51
2017-05-18,110.94,111.738,111.495,110.211
2017-05-19,111.495,111.702,111.16,111.01
2017-05-22,111.266,111.608,111.093,110.923
2017-05-23,111.1,111.859,111.781,110.825
2017-05-24,111.778,112.129,111.631,111.439
2017-05-25,111.624,111.952,111.766,111.48
2017-05-26,111.766,111.808,111.31,110.838
2017-05-29,111.211,111.469,111.229,111.159
2017-05-30,111.229,111.29,110.859,110.635
